Type,SpecifiedButton,Pressed,TimePressed
Absolute,TRIGGER_LEFT,NEUTRAL,10:21:55.073615
Absolute,JOYSTICK_LEFT,UP,10:21:55.193574
Absolute,TRIGGER_LEFT,PUSHED,10:21:56.293580
Absolute,JOYSTICK_RIGHT,DOWN,10:21:56.378596
Key,BTN_TR,1,10:21:56.429114
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:21:56.482472
Absolute,JOYSTICK_RIGHT,LEFT,10:21:56.849568
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:21:56.865566
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:21:56.965579
Absolute,JOYSTICK_LEFT,RIGHT,10:21:57.017578
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:21:57.581572
Absolute,JOYSTICK_LEFT,RIGHT,10:21:57.765570
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:21:57.977583
Absolute,JOYSTICK_LEFT,DOWN,10:21:58.057583
Key,BTN_TR,0,10:21:59.257583
Absolute,JOYSTICK_RIGHT,LEFT,10:21:59.329582
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:21:59.457569
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:21:59.653585
Absolute,TRIGGER_LEFT,NEUTRAL,10:21:59.705584
Key,BTN_EAST,1,10:21:59.965406
Key,BTN_EAST,0,10:22:00.129436
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:00.157235
Absolute,JOYSTICK_LEFT,LEFT,10:22:00.245610
Key,BTN_TL,1,10:22:00.841482
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:00.889587
Key,BTN_TL,0,10:22:00.933495
Absolute,JOYSTICK_LEFT,UP,10:22:01.089622
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:01.161576
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:01.181562
Absolute,JOYSTICK_LEFT,RIGHT,10:22:01.257631
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:01.349527
Key,BTN_SOUTH,1,10:22:01.385492
Absolute,JOYSTICK_LEFT,DOWN,10:22:01.489582
Key,BTN_SOUTH,0,10:22:01.509575
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:01.937574
Absolute,TRIGGER_RIGHT,PUSHED,10:22:01.941590
Absolute,JOYSTICK_LEFT,RIGHT,10:22:02.053575
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:02.105589
Key,BTN_SOUTH,1,10:22:02.153679
Key,BTN_SOUTH,0,10:22:02.269593
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:02.889604
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:02.977590
Absolute,JOYSTICK_LEFT,UP,10:22:03.061549
Key,BTN_SOUTH,1,10:22:03.365582
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:03.369590
Key,BTN_SOUTH,0,10:22:03.441625
Absolute,JOYSTICK_LEFT,RIGHT,10:22:03.465582
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:03.533591
Absolute,JOYSTICK_LEFT,DOWN,10:22:03.585668
Absolute,TRIGGER_RIGHT,PUSHED,10:22:03.605593
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:03.693578
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:04.049577
Absolute,JOYSTICK_LEFT,DOWN,10:22:04.141611
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:22:04.249602
Absolute,TRIGGER_LEFT,PUSHED,10:22:04.253589
Absolute,JOYSTICK_LEFT,LEFT,10:22:04.301588
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:04.649580
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:22:04.677587
Absolute,JOYSTICK_LEFT,UP,10:22:04.697584
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:04.817581
Absolute,JOYSTICK_RIGHT,LEFT,10:22:05.277589
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:05.389587
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:05.645582
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:05.897422
Absolute,JOYSTICK_LEFT,LEFT,10:22:07.009587
Absolute,TRIGGER_LEFT,PUSHED,10:22:07.517592
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:07.557594
Absolute,JOYSTICK_LEFT,UP,10:22:07.717595
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:07.997598
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:08.141667
Absolute,JOYSTICK_LEFT,UP,10:22:08.185840
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:08.501628
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:08.553628
Key,BTN_SOUTH,1,10:22:08.849583
Key,BTN_TR,1,10:22:08.857597
Key,BTN_TL,1,10:22:08.861603
Key,BTN_SOUTH,0,10:22:08.957585
Key,BTN_TR,0,10:22:08.993492
Key,BTN_TL,0,10:22:09.009590
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:09.121475
Key,BTN_SOUTH,1,10:22:09.581461
Key,BTN_TR,1,10:22:09.585455
Key,BTN_SOUTH,0,10:22:09.673593
Key,BTN_TR,0,10:22:09.709632
Key,BTN_TR,1,10:22:09.797744
Key,BTN_SOUTH,1,10:22:09.809643
Key,BTN_SOUTH,0,10:22:09.897510
Key,BTN_TR,0,10:22:09.921588
Key,BTN_SOUTH,1,10:22:09.998684
Key,BTN_TR,1,10:22:10.005583
Key,BTN_TR,0,10:22:10.069621
Key,BTN_SOUTH,0,10:22:10.081716
Key,BTN_TR,1,10:22:10.162659
Key,BTN_SOUTH,1,10:22:10.181563
Key,BTN_SOUTH,0,10:22:10.253585
Key,BTN_TR,0,10:22:10.257599
Key,BTN_TR,1,10:22:10.301638
Key,BTN_SOUTH,1,10:22:10.341485
Key,BTN_TR,0,10:22:10.413530
Key,BTN_SOUTH,0,10:22:10.417617
Key,BTN_TR,1,10:22:10.494721
Key,BTN_SOUTH,1,10:22:10.498704
Key,BTN_SOUTH,0,10:22:10.581441
Key,BTN_TR,0,10:22:10.595415
Key,BTN_SOUTH,1,10:22:10.677401
Key,BTN_TR,1,10:22:10.705570
Key,BTN_SOUTH,0,10:22:10.758593
Key,BTN_TR,0,10:22:10.777491
Absolute,JOYSTICK_LEFT,UP,10:22:11.301603
Absolute,JOYSTICK_RIGHT,DOWN,10:22:11.633603
Absolute,TRIGGER_RIGHT,PUSHED,10:22:11.646470
Absolute,TRIGGER_LEFT,PUSHED,10:22:11.657653
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:11.733589
Absolute,JOYSTICK_RIGHT,UP,10:22:12.081590
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:12.197593
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:12.449593
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:12.533596
Absolute,JOYSTICK_LEFT,RIGHT,10:22:12.650501
Key,BTN_SOUTH,1,10:22:12.773591
Key,BTN_SOUTH,0,10:22:12.901590
Key,BTN_SOUTH,1,10:22:12.989608
Key,BTN_SOUTH,0,10:22:13.025623
Key,BTN_SOUTH,1,10:22:13.161605
Key,BTN_SOUTH,0,10:22:13.229833
Key,BTN_SOUTH,1,10:22:13.333573
Key,BTN_SOUTH,0,10:22:13.401605
Key,BTN_SOUTH,1,10:22:13.481442
Key,BTN_SOUTH,0,10:22:13.557591
Key,BTN_SOUTH,1,10:22:13.637603
Key,BTN_SOUTH,0,10:22:13.665603
Key,BTN_SOUTH,1,10:22:13.786532
Key,BTN_SOUTH,0,10:22:13.861557
Key,BTN_SOUTH,1,10:22:13.909583
Key,BTN_SOUTH,0,10:22:14.041593
Key,BTN_TL,1,10:22:14.097595
Key,BTN_TL,0,10:22:14.169594
Absolute,TRIGGER_LEFT,PUSHED,10:22:14.321607
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:14.589606
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:14.805594
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:14.821466
Absolute,JOYSTICK_LEFT,DOWN,10:22:14.969599
Absolute,TRIGGER_RIGHT,PUSHED,10:22:15.030639
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:22:15.237620
Absolute,TRIGGER_LEFT,PUSHED,10:22:15.521610
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:15.982479
Key,BTN_SOUTH,1,10:22:16.213725
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:16.261583
Key,BTN_SOUTH,0,10:22:16.305477
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:16.369613
Key,BTN_SOUTH,1,10:22:16.658480
Key,BTN_SOUTH,0,10:22:16.705616
Key,BTN_SOUTH,1,10:22:16.825488
Key,BTN_SOUTH,0,10:22:16.910090
Key,BTN_SOUTH,1,10:22:17.010667
Key,BTN_SOUTH,0,10:22:17.101596
Key,BTN_SOUTH,1,10:22:17.193399
Key,BTN_SOUTH,0,10:22:17.293406
Key,BTN_TL,1,10:22:17.662565
Key,BTN_SOUTH,1,10:22:17.681517
Key,BTN_SOUTH,0,10:22:17.797518
Key,BTN_TL,0,10:22:17.801656
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:18.265604
Key,BTN_TR,1,10:22:18.269602
Key,BTN_WEST,1,10:22:18.277450
Key,BTN_WEST,0,10:22:18.441614
Key,BTN_TR,0,10:22:18.481707
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:18.561344
Absolute,JOYSTICK_LEFT,RIGHT,10:22:20.573612
Absolute,TRIGGER_RIGHT,PUSHED,10:22:21.693525
Key,JOYSTICK_RIGHT_CLICK,1,10:22:27.889636
Key,JOYSTICK_LEFT_CLICK,1,10:22:27.921622
Key,JOYSTICK_RIGHT_CLICK,0,10:22:28.021630
Key,JOYSTICK_LEFT_CLICK,0,10:22:28.049604
Absolute,JOYSTICK_RIGHT,DOWN,10:22:28.953656
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:29.053636
Key,BTN_SOUTH,1,10:22:29.913631
Key,BTN_TR,1,10:22:29.917632
Key,BTN_SOUTH,0,10:22:30.065493
Key,BTN_TR,0,10:22:30.081591
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:30.725634
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:30.781620
Absolute,JOYSTICK_LEFT,UP,10:22:30.830499
Absolute,TRIGGER_LEFT,PUSHED,10:22:30.845666
Key,BTN_EAST,1,10:22:30.861620
Key,BTN_SOUTH,1,10:22:30.921701
Key,BTN_EAST,0,10:22:30.937634
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:31.037621
Key,BTN_SOUTH,0,10:22:31.037621
Absolute,JOYSTICK_LEFT,UP,10:22:31.549603
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:31.781654
Absolute,JOYSTICK_LEFT,LEFT,10:22:31.881624
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:22:32.081634
Key,BTN_SOUTH,1,10:22:32.289618
Key,BTN_SOUTH,0,10:22:32.401629
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:32.437633
Absolute,JOYSTICK_LEFT,DOWN,10:22:32.809633
Absolute,JOYSTICK_RIGHT,DOWN,10:22:33.273625
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:22:33.313638
Absolute,JOYSTICK_RIGHT,RIGHT,10:22:33.349609
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:22:33.433633
Absolute,JOYSTICK_RIGHT,UP,10:22:33.461637
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:33.549477
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:33.665624
Absolute,JOYSTICK_LEFT,RIGHT,10:22:34.417631
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:22:34.553633
Absolute,JOYSTICK_RIGHT,RIGHT,10:22:34.593624
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:22:34.694667
Absolute,JOYSTICK_RIGHT,UP,10:22:34.745633
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:34.789628
Absolute,TRIGGER_RIGHT,PUSHED,10:22:34.801624
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:35.653642
Key,BTN_EAST,1,10:22:35.801612
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:35.861638
Absolute,JOYSTICK_LEFT,UP,10:22:35.897630
Key,BTN_EAST,0,10:22:35.997626
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:36.625629
Absolute,JOYSTICK_LEFT,RIGHT,10:22:36.721636
Key,BTN_TR,1,10:22:37.005616
Key,BTN_TL,1,10:22:37.029721
Key,BTN_TR,0,10:22:37.141646
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:37.145631
Key,BTN_TL,0,10:22:37.177639
Key,BTN_TR,1,10:22:37.249639
Key,BTN_TL,1,10:22:37.285626
Key,BTN_TR,0,10:22:37.369634
Key,BTN_TL,0,10:22:37.405627
Key,BTN_TR,1,10:22:37.465431
Key,BTN_TL,1,10:22:37.505617
Key,BTN_TR,0,10:22:37.574489
Key,BTN_TL,0,10:22:37.609646
Key,BTN_TR,1,10:22:37.677632
Key,BTN_TL,1,10:22:37.713636
Key,BTN_TR,0,10:22:37.793459
Key,BTN_TL,0,10:22:37.809554
Key,BTN_TR,1,10:22:37.874636
Key,BTN_TL,1,10:22:37.901595
Key,BTN_TL,0,10:22:37.977630
Key,BTN_TR,0,10:22:37.985931
Absolute,JOYSTICK_LEFT,UP,10:22:38.037662
Key,BTN_TR,1,10:22:38.069615
Key,BTN_TL,1,10:22:38.089662
Key,BTN_TL,0,10:22:38.185635
Key,BTN_TR,0,10:22:38.189535
Key,BTN_TR,1,10:22:38.261648
Key,BTN_TL,1,10:22:38.281644
Key,BTN_TR,0,10:22:38.377630
Key,BTN_TL,0,10:22:38.389628
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:22:38.529657
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:38.585578
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:38.661636
Absolute,DPAD_DOWN,1,10:22:38.785667
Absolute,DPAD_DOWN,0,10:22:38.901646
Absolute,DPAD_DOWN,1,10:22:39.278663
Absolute,DPAD_DOWN,0,10:22:39.389641
Absolute,DPAD_DOWN,1,10:22:39.482629
Absolute,DPAD_DOWN,0,10:22:39.541649
Absolute,DPAD_DOWN,1,10:22:39.637502
Absolute,DPAD_DOWN,0,10:22:39.701629
Absolute,DPAD_DOWN,1,10:22:39.773480
Absolute,DPAD_DOWN,0,10:22:39.861705
Absolute,DPAD_DOWN,1,10:22:39.926501
Absolute,DPAD_DOWN,0,10:22:39.989645
Key,BTN_TR,1,10:22:40.089501
Absolute,JOYSTICK_LEFT,RIGHT,10:22:40.093524
Key,BTN_TL,1,10:22:40.945530
Key,BTN_TL,0,10:22:41.005631
Absolute,TRIGGER_LEFT,PUSHED,10:22:41.173485
Absolute,JOYSTICK_RIGHT,DOWN,10:22:41.369686
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:41.453635
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:41.709636
Absolute,TRIGGER_RIGHT,PUSHED,10:22:41.921634
Absolute,JOYSTICK_RIGHT,UP,10:22:41.925485
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:42.061647
Absolute,JOYSTICK_RIGHT,DOWN,10:22:43.577637
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:43.701487
Key,BTN_TR,0,10:22:44.409636
Absolute,TRIGGER_LEFT,PUSHED,10:22:46.961644
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:46.965639
Key,BTN_TR,1,10:22:47.005636
Absolute,JOYSTICK_RIGHT,LEFT,10:22:47.069732
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:47.189466
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:47.361508
Absolute,JOYSTICK_LEFT,RIGHT,10:22:47.849645
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:48.089609
Absolute,JOYSTICK_LEFT,RIGHT,10:22:48.293640
Absolute,TRIGGER_LEFT,PUSHED,10:22:48.597457
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:48.757653
Absolute,JOYSTICK_LEFT,RIGHT,10:22:48.833649
Absolute,JOYSTICK_RIGHT,UP,10:22:48.852938
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:22:48.921533
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:49.021651
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:49.341654
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:49.385657
Absolute,JOYSTICK_LEFT,RIGHT,10:22:50.301661
Absolute,JOYSTICK_RIGHT,RIGHT,10:22:50.361569
Absolute,JOYSTICK_LEFT,NEUTRAL,10:22:50.365603
Absolute,TRIGGER_LEFT,PUSHED,10:22:50.401644
Absolute,JOYSTICK_LEFT,LEFT,10:22:50.417653
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:50.481665
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:50.769665
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:22:50.821647
Absolute,JOYSTICK_LEFT,DOWN,10:22:50.889678
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:22:50.981665
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:51.105656
Key,BTN_TR,0,10:22:51.149644
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:22:51.561662
Absolute,JOYSTICK_LEFT,DOWN,10:22:52.969672
Absolute,TRIGGER_LEFT,PUSHED,10:22:53.037663
Key,BTN_TR,1,10:22:53.265548
Absolute,JOYSTICK_RIGHT,LEFT,10:22:53.577638
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:53.633653
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:53.661649
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:53.673671
Key,BTN_TR,0,10:22:53.857650
Absolute,JOYSTICK_LEFT,RIGHT,10:22:53.977653
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:54.553179
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:54.573706
Absolute,TRIGGER_RIGHT,PUSHED,10:22:54.861654
Absolute,JOYSTICK_LEFT,RIGHT,10:22:56.637681
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:56.900933
Absolute,TRIGGER_RIGHT,PUSHED,10:22:57.201628
Absolute,TRIGGER_RIGHT,NEUTRAL,10:22:57.369675
Absolute,JOYSTICK_LEFT,UP,10:22:57.565670
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:57.653707
Absolute,JOYSTICK_LEFT,LEFT,10:22:57.705659
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:22:57.781666
Absolute,JOYSTICK_LEFT,DOWN,10:22:57.853516
Absolute,TRIGGER_LEFT,PUSHED,10:22:57.861683
Absolute,TRIGGER_RIGHT,PUSHED,10:22:58.085691
Absolute,JOYSTICK_RIGHT,LEFT,10:22:58.257677
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:22:58.265599
Absolute,JOYSTICK_LEFT,RIGHT,10:22:58.305777
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:22:58.373659
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:22:58.441669
Absolute,JOYSTICK_LEFT,UP,10:22:58.630706
Absolute,TRIGGER_LEFT,NEUTRAL,10:22:59.041661
Absolute,JOYSTICK_LEFT,UP_LEFT,10:22:59.861670
Absolute,TRIGGER_LEFT,PUSHED,10:22:59.933669
Absolute,JOYSTICK_LEFT,UP,10:22:59.981667
Absolute,JOYSTICK_RIGHT,LEFT,10:22:59.990704
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:23:00.109663
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:23:00.117495
Absolute,JOYSTICK_LEFT,UP,10:23:00.861674
Absolute,TRIGGER_LEFT,NEUTRAL,10:23:01.317664
Key,BTN_WEST,1,10:23:01.325668
Absolute,JOYSTICK_LEFT,NEUTRAL,10:23:01.417664
Key,BTN_WEST,0,10:23:01.453672
Key,BTN_TL,1,10:23:01.605722
Absolute,JOYSTICK_LEFT,LEFT,10:23:01.609685
Key,BTN_TL,0,10:23:01.681674
Absolute,TRIGGER_RIGHT,NEUTRAL,10:23:06.181686
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:23:06.305681
Absolute,JOYSTICK_LEFT,NEUTRAL,10:23:06.409674
Absolute,JOYSTICK_RIGHT,UP,10:23:06.433554
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:23:06.845689
Absolute,JOYSTICK_LEFT,UP,10:23:06.857695
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:23:07.157691
Absolute,JOYSTICK_LEFT,RIGHT,10:23:07.289691
Absolute,JOYSTICK_LEFT,NEUTRAL,10:23:07.345681
Absolute,JOYSTICK_LEFT,LEFT,10:23:07.389681
Absolute,JOYSTICK_LEFT,NEUTRAL,10:23:07.625853
Absolute,JOYSTICK_LEFT,RIGHT,10:23:07.689704
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:23:08.097673
Key,BTN_SOUTH,1,10:23:08.261692
Absolute,JOYSTICK_LEFT,UP,10:23:08.301735
Key,BTN_SOUTH,0,10:23:08.401588
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:23:08.405714
Absolute,TRIGGER_RIGHT,PUSHED,10:23:08.601698
Absolute,JOYSTICK_LEFT,UP,10:23:09.025676
Absolute,JOYSTICK_LEFT,UP_LEFT,10:23:09.121686
Absolute,TRIGGER_RIGHT,NEUTRAL,10:23:09.137688
Absolute,JOYSTICK_LEFT,LEFT,10:23:09.197697
Key,BTN_EAST,1,10:23:09.245690
Key,BTN_SOUTH,1,10:23:09.301571
Key,BTN_EAST,0,10:23:09.305681
Key,BTN_SOUTH,0,10:23:09.425658
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:23:10.101695
Absolute,JOYSTICK_LEFT,DOWN,10:23:10.205568
Key,BTN_SOUTH,1,10:23:10.465686
Key,BTN_TL,1,10:23:10.497684
Key,BTN_SOUTH,0,10:23:10.569689
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:23:10.609657
Key,BTN_TL,0,10:23:10.617696
Absolute,TRIGGER_RIGHT,PUSHED,10:23:10.733559
Absolute,JOYSTICK_LEFT,NEUTRAL,10:23:11.349694
Absolute,JOYSTICK_LEFT,UP_LEFT,10:23:11.457677
Absolute,TRIGGER_RIGHT,NEUTRAL,10:23:11.481683
Absolute,JOYSTICK_LEFT,NEUTRAL,10:23:11.665699
Key,BTN_SOUTH,1,10:23:11.929722
Absolute,TRIGGER_LEFT,PUSHED,10:23:11.937691
Key,BTN_SOUTH,0,10:23:12.081678
Absolute,JOYSTICK_LEFT,DOWN,10:23:12.157683
Absolute,TRIGGER_LEFT,NEUTRAL,10:23:12.177759
Key,BTN_SOUTH,1,10:23:12.249692
Key,BTN_SOUTH,0,10:23:12.349684
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:23:12.689705
Absolute,JOYSTICK_LEFT,RIGHT,10:23:12.849539
Key,BTN_NORTH,1,10:23:13.277627
Key,BTN_NORTH,0,10:23:13.409604
Absolute,TRIGGER_RIGHT,PUSHED,10:23:13.537689
Absolute,TRIGGER_RIGHT,NEUTRAL,10:23:14.125630
Absolute,TRIGGER_RIGHT,PUSHED,10:23:14.205603
Key,BTN_TL,1,10:23:15.429688
Absolute,JOYSTICK_RIGHT,RIGHT,10:23:15.449504
Key,BTN_TR,1,10:23:15.453679
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:23:15.557676
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:23:15.578692
Key,BTN_TR,0,10:23:15.921694
Key,BTN_TL,0,10:23:15.933700
Key,BTN_TL,1,10:23:16.673692
Absolute,JOYSTICK_RIGHT,DOWN,10:23:16.693699
Key,BTN_TR,1,10:23:16.737682
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:23:16.793592
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:23:16.817685
Key,BTN_TR,0,10:23:17.241699
Key,BTN_TL,0,10:23:17.249695
Key,BTN_EAST,1,10:23:17.709696
Key,BTN_SOUTH,1,10:23:17.781694
Key,BTN_EAST,0,10:23:17.793699
Key,BTN_SOUTH,0,10:23:17.901683
Absolute,JOYSTICK_LEFT,DOWN,10:23:17.933621
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:23:18.721700
Absolute,TRIGGER_LEFT,PUSHED,10:23:18.721700
Absolute,JOYSTICK_LEFT,RIGHT,10:23:18.761703
Absolute,JOYSTICK_RIGHT,DOWN,10:23:18.769680
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:23:18.790727
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:23:18.857692
Absolute,JOYSTICK_LEFT,UP,10:23:18.969867
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:23:19.309688
Absolute,JOYSTICK_LEFT,RIGHT,10:23:19.417705
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:23:19.557717
Absolute,JOYSTICK_LEFT,DOWN,10:23:19.737694
Absolute,TRIGGER_LEFT,NEUTRAL,10:23:19.933639
Absolute,JOYSTICK_RIGHT,LEFT,10:23:19.957612
Absolute,TRIGGER_RIGHT,NEUTRAL,10:23:19.969622
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:23:20.061705
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:23:20.098591
Absolute,TRIGGER_RIGHT,PUSHED,10:23:20.117698
Absolute,JOYSTICK_LEFT,RIGHT,10:23:20.461704
Key,BTN_SOUTH,1,10:23:21.297711
Key,BTN_SOUTH,0,10:23:21.470688
Absolute,JOYSTICK_LEFT,NEUTRAL,10:23:21.941700
Absolute,JOYSTICK_LEFT,LEFT,10:23:22.041709
Absolute,TRIGGER_RIGHT,NEUTRAL,10:23:22.525705
Absolute,JOYSTICK_LEFT,UP_LEFT,10:23:22.569699
Absolute,JOYSTICK_LEFT,UP,10:23:22.681695
Key,BTN_SOUTH,1,10:23:22.701699
Absolute,TRIGGER_LEFT,PUSHED,10:23:22.713610
Key,BTN_SOUTH,0,10:23:22.821707
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:23:23.153631
Absolute,JOYSTICK_LEFT,NEUTRAL,10:23:23.217710
Absolute,TRIGGER_LEFT,NEUTRAL,10:23:23.217710
Absolute,TRIGGER_RIGHT,PUSHED,10:23:23.261714
Key,BTN_EAST,1,10:23:23.269682
Key,BTN_SOUTH,1,10:23:23.337692
Key,BTN_EAST,0,10:23:23.341694
Key,BTN_SOUTH,0,10:23:23.481639
Absolute,TRIGGER_RIGHT,NEUTRAL,10:23:23.733747
Absolute,JOYSTICK_LEFT,LEFT,10:23:24.137611
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:23:24.197547
Absolute,JOYSTICK_LEFT,DOWN,10:23:24.273695
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:23:24.409757
Absolute,JOYSTICK_RIGHT,DOWN,10:23:24.485705
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:23:24.565706
Absolute,JOYSTICK_RIGHT,RIGHT,10:23:24.585714
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:23:24.698823
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:23:24.741714
Absolute,TRIGGER_RIGHT,PUSHED,10:23:24.809712
Absolute,JOYSTICK_LEFT,RIGHT,10:23:24.841713
Key,BTN_EAST,1,10:23:25.453714
